owner,tickLower,tickUpper,netMarginDeposited pre Rewards,netMarginDeposited,realizedPnL,seized for rPnL,balance after rPnL,unrealizedPnL,seized uPnL,final rpnl settlement,upnl settlement,takeHome
0x0b620b22a96f75392349931d4e756a57efb913be,-69060,0,0.429432,0.429432,-0.0005223611257,0.0005223611257,0.4289096389,0,0,0,0,0.4289096389
0x407a4ddc20127a5db34decf344d165d920d93d97,-13860,-10980,0.21844,0.21844,0,0,0.21844,0,0,0,0,0.21844
0xd465b4fac2fe50df08097d82c445d81b6ff902d8,-13860,-10980,0.75859,0.75859,0,0,0.75859,0,0,0,0,0.75859
0x3a135fbba6a25972e5731d77edfae7ef9d53491a,-13860,-10980,0.95563,0.95563,0,0,0.95563,0,0,0,0,0.95563
0x08f4d5c329ef3811d8c7aeb605f8621655b835aa,-13860,-10980,0.83434,0.83434,0,0,0.83434,0,0,0,0,0.83434
0x32626f6eb406f91e6c2998aa60a0079fbb90e43f,-6960,0,0.609757,0.609757,0,0,0.609757,0,0,0,0,0.609757
0xeb354926f7028cdebc6ff6c446761cd20b472d2e,-69060,0,0.295524,0.295524,0.001100545431,0,0.2959557379,0,0,0.0006688074966,0,0.2966245454
0x667ca48b70bf439fe4e90de9887e0d4f2006436f,-13860,-10980,0.47046,0.47046,0,0,0.47046,0,0,0,0,0.47046
0xd10d2979dc3da9ccd54f3a35f6405e2bd1625a32,-13860,-10980,0.34917,0.34917,0,0,0.34917,0,0,0,0,0.34917
0xca809d3b28331b2452aba68e841c4d6f9b0a75f3,-13860,-10980,0.87417,0.87417,0,0,0.87417,0,0,0,0,0.87417
0x22970ad5e620f593ae23b96aeac3cad829757649,-13860,-10980,0.75288,0.75288,0,0,0.75288,0,0,0,0,0.75288
0xb33a0467c8d8063584fa97de2a95d6ea9c3619e0,-13860,-10980,0.91492,0.91492,0,0,0.91492,0,0,0,0,0.91492
0x26b577d71949526000d2f9f9fb038fa0842d48a7,-13860,-10980,0.38901,0.38901,0,0,0.38901,0,0,0,0,0.38901
0x82a1f90e48893d0f0a46a76a51773b9503a23c97,-13860,-10980,0.62466,0.62466,0,0,0.62466,0,0,0,0,0.62466
0xcc0ce7181735301641033cc9a98f9eb7735bff1b,-13860,-10980,0.69237,0.69237,0,0,0.69237,0,0,0,0,0.69237
0x8d55cae0c5f1c5fc6738f14eb8f72c2596acf63f,-69060,0,0.295452,0.295452,0.002545618961,0,0.2964506324,0,0,0.001546986609,0,0.297997619
0x682e86cf07e65ea8a8c124df3c351bae264093b9,-25260,-16320,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x1ec1652f58261f45f7df075d32520c7efe6eb46d,-15060,-13860,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x682e86cf07e65ea8a8c124df3c351bae264093b9,-25020,-16680,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x38fb62f67c36dbb4372379aa2ee7f170f82d34f7,-13860,-10980,0.65691,0.65691,0,0,0.65691,0,0,0,0,0.65691
0x9035cd7ba5cb183eebfe97a094f39f8318ddc0ee,-13860,-10980,0.5279,0.5279,0,0,0.5279,0,0,0,0,0.5279
0xf2f729f8aad55a49ba87ea4fdb7863a22a60e9cb,-13860,-10980,0.78591,0.78591,0,0,0.78591,0,0,0,0,0.78591
0xf51bba6c7e02e2d206ea03254396aa818a1c4cf5,-6960,0,1.219513,1.219513,0,0,1.219513,0,0,0,0,1.219513
0x208b579c572400e2db66b62c81e7f9424e51178d,-13860,-10980,0.75366,0.75366,0,0,0.75366,0,0,0,0,0.75366
0x1ec1652f58261f45f7df075d32520c7efe6eb46d,-69060,0,0.410821,0.410821,0.0001689912495,0,0.4108872943,0,0,0.0001026969095,0,0.4109899912
0x682e86cf07e65ea8a8c124df3c351bae264093b9,-69060,0,0.818292,0.818292,-0.001258308553,0.001258308553,0.8170336914,0,0,0,0,0.8170336914
0xf1f153003355aa3ad0691b38a2e86250e079bb2a,-13860,-10980,0.19516,0.19516,0,0,0.19516,0,0,0,0,0.19516
0x311f85fda5df3c428ba4ca9d1cfe00adcd219a45,-13860,-10980,0.57141,0.57141,0,0,0.57141,0,0,0,0,0.57141
0x1b87ae823cea7945efea668f88834fed3d72ea13,-13860,-10980,0.22252,0.22252,0,0,0.22252,0,0,0,0,0.22252
0x8f05999d5a1aa8add56fda3b66ef845ab0a1cd9d,-13860,-10980,0.42884,0.42884,0,0,0.42884,0,0,0,0,0.42884
0xb045ba9ff9facbf22cc6edf87f9514b5f865c189,-69060,0,0.345211,0.345211,0.0005676145579,0,0.3454336721,0,0,0.0003449424811,0,0.3457786146
0x828d6c5dae3b2216881ca91dcd55745560448b67,-13860,-10980,0.73447,0.73447,0,0,0.73447,0,0,0,0,0.73447
0xbcf956752377242d177cb474e7b65f694ccbd990,-13860,-10980,0.70779,0.70779,0,0,0.70779,0,0,0,0,0.70779
0x2a41bc682d9850a8c9a88af55649dcf341aecabf,-13860,-10980,0.7615,0.7615,0,0,0.7615,0,0,0,0,0.7615
0x08a725ef814dc0cdafb6ba2ead0ca8228aa971e2,-13860,-10980,0.378,0.378,0,0,0.378,0,0,0,0,0.378
0x566a961337f932de7e4f8e8ac4002a94af4d66d4,-13860,-10980,0.35741,0.35741,0,0,0.35741,0,0,0,0,0.35741
0x7d42e479f475a3cbccf429887356f50d2f7de177,-13860,-10980,0.33154,0.33154,0,0,0.33154,0,0,0,0,0.33154
0x5921189e7ce05957897a6c7c17e14168c3009759,-13860,-10980,0.35194,0.35194,0,0,0.35194,0,0,0,0,0.35194
0xe5ee2a3b5c61e08a2933e857bc651124ae49f8dd,-13860,-10980,0.73366,0.73366,0,0,0.73366,0,0,0,0,0.73366
0x69b0944631cad911ceadfb3ad9ab4b522cddf5ab,-12720,-11640,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x69b0944631cad911ceadfb3ad9ab4b522cddf5ab,-12960,-12060,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x69b0944631cad911ceadfb3ad9ab4b522cddf5ab,-12840,-11760,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x69b0944631cad911ceadfb3ad9ab4b522cddf5ab,-69060,0,0.721822,0.721822,0.0004580570258,0,0.7220016933,0,0,0.0002783637677,0,0.722280057
0xd7fa5fea4b3ac8545f79a6360b91c891cfa3c877,-17940,-16080,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xd7fa5fea4b3ac8545f79a6360b91c891cfa3c877,-69060,0,0.339915,0.339915,-0.0000921,0.0000921,0.3398229,0,0,0,0,0.3398229
0x45f7093565b72e8fe5e97bc84d8f9919cc7ae15f,-12780,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x45f7093565b72e8fe5e97bc84d8f9919cc7ae15f,-13860,-9960,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x45f7093565b72e8fe5e97bc84d8f9919cc7ae15f,-15060,-12540,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x4a7f97944a52289eb9484a6d0078f5b7f48091cd,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xb338de64775c23715509048abee9225405ca0291,-17940,-16080,0.117679,0.117679,0,0,0.117679,0,0,0,0,0.117679
0xb338de64775c23715509048abee9225405ca0291,-69060,0,0.527937,0.527937,0.0003252238655,0,0.5280645835,0,0,0.0001976403274,0,0.5282622239
0xf8e9bf490276975368a7deda882663eff343a47e,-12540,-11640,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x993f759b607bb3831e4d957fb7aedadd7447726f,-19440,-10980,0.0014,0.0014,0.00000802,0,0.001403146202,0,0,4.87E-06,0,0.00140802
0xf8e9bf490276975368a7deda882663eff343a47e,-12900,-12060,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xf8e9bf490276975368a7deda882663eff343a47e,-13080,-12360,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xf8e9bf490276975368a7deda882663eff343a47e,-69060,0,0.857709,0.857709,0.0000762,0,0.8577388928,0,0,4.63E-05,0,0.8577852
0xa202d4342f44368a3891c799462af76fc39da6b0,-69060,0,0.407185,0.407185,0.0168873106,0,0.4138097993,0,0,0.01026251131,0,0.4240723106
0x0fa6738ddc5d0787ba6a032592154534a0bc8cdf,-13020,-12240,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xfe84658ad0d119a2cd82ae2fd6d54fb7b995110c,-19440,-16080,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xb16e55137e002d811ea7863e26dd0829f3ae9b81,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xfe84658ad0d119a2cd82ae2fd6d54fb7b995110c,-69060,0,0.508796,0.508796,-0.0000154,0.0000154,0.5087806,0,0,0,0,0.5087806
0x72ed856dd59708451a912441d809b929f3cd2f9b,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x301645c6e171a0a270c1ba71dd59024cad4b3aa9,-69060,0,0.339571,0.339571,-0.0006409324349,0.0006409324349,0.3389300676,0,0,0,0,0.3389300676
0xa5678014a03e17e5975bb95019e219ac44b2c2f4,-19440,-16080,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xa5678014a03e17e5975bb95019e219ac44b2c2f4,-69060,0,0.262236,0.262236,-0.0001131658512,0.0001131658512,0.2621228341,0,0,0,0,0.2621228341
0x301645c6e171a0a270c1ba71dd59024cad4b3aa9,-23040,-6960,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x53b221b5d999a8cfa5575d8546d83f71fd4a7779,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xcd8075d9e78222a504d78bc2a012a7773c22c034,-6960,0,2.427185,2.427185,0,0,2.427185,0,0,0,0,2.427185
0xf3d015243a2ced260399daa6fb17ee439c2bfb94,-69060,0,0.302369,0.302369,0.0006245995287,0,0.302614027,0,0,0.0003795725605,0,0.3029935995
0x0fa6738ddc5d0787ba6a032592154534a0bc8cdf,-12840,-12240,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x49f9a4ce6beaaf6225dba0352d36a1bb2541e8aa,-16080,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x0fa6738ddc5d0787ba6a032592154534a0bc8cdf,-12840,-12480,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x1a613a984568334a61670f47ea14e081d56a0f91,-69060,0,0.295191,0.295191,0.0004492850282,0,0.2953672521,0,0,0.0002730329767,0,0.295640285
0x0fa6738ddc5d0787ba6a032592154534a0bc8cdf,-69060,0,0.528311,0.528311,-0.0000571,0.0000571,0.5282539,0,0,0,0,0.5282539
0x49f9a4ce6beaaf6225dba0352d36a1bb2541e8aa,-19440,-13860,0.5,0.5,0,0,0.5,0,0,0,0,0.5
0xe30a4275ca833aa22a01f4ac4dac3913aa179a2f,-12600,-11700,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xe30a4275ca833aa22a01f4ac4dac3913aa179a2f,-12600,-11400,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x0922400522a204cff9aaab1b018de56c61584841,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0xe30a4275ca833aa22a01f4ac4dac3913aa179a2f,-12840,-12120,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0xe30a4275ca833aa22a01f4ac4dac3913aa179a2f,-69060,0,0.809207,0.809207,0.0001085822661,0,0.8092495962,0,0,6.60E-05,0,0.8093155823
0xdec316575bf11228e2e1b8fc4df6035c868e9af0,-13860,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x82f550a560d0e6769aae40dbb21951ec94820f71,-13020,-12120,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x82f550a560d0e6769aae40dbb21951ec94820f71,-12600,-11880,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x82f550a560d0e6769aae40dbb21951ec94820f71,-12180,-11400,0.1,0.1,0,0,0.1,0,0,0,0,0.1
0x82f550a560d0e6769aae40dbb21951ec94820f71,-69060,0,0.93681,0.93681,-0.0000853,0.0000853,0.9367247,0,0,0,0,0.9367247
0xf7120a8c9ef8437dfa0b6fa0988e35b6b5cf401d,-69060,0,18.194511,18.194511,0.06378671938,0,18.21953418,0,0,0.03876353934,0,18.25829772
0xf7120a8c9ef8437dfa0b6fa0988e35b6b5cf401d,-13860,-6960,0.2416,0.2416,0,0,0.2416,0,0,0,0,0.2416
0xf7120a8c9ef8437dfa0b6fa0988e35b6b5cf401d,-16080,-10980,0.103,0.103,0,0,0.103,0,0,0,0,0.103
0xf7120a8c9ef8437dfa0b6fa0988e35b6b5cf401d,-20820,-19440,0.0315,0.0315,-0.001035793853,0.001035793853,0.03046420615,0,0,0,0,0.03046420615
0xf7120a8c9ef8437dfa0b6fa0988e35b6b5cf401d,-12780,-10980,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xc429fc4904f8cbeede8b115ffc4137b7ed4b71ca,-69060,0,0.301287,0.301287,0.09579647086,0,0.3388674299,0,0,0.05821604094,0,0.3970834709
0xf73a1ef7fb53dda5cc475629972f14480a3b2e1d,-6960,0,1.183575,1.183575,0,0,1.183575,0,0,0,0,1.183575
0x06ddc146641a43155cda4c57c68c8cf8d96f24da,-69060,0,0.717408,0.717408,-0.0000342,0.0000342,0.7173738,0,0,0,0,0.7173738
0x9d364fed7b0ebb01474cc659d23b3e77f1caee58,-16080,69060,-0.000017,-0.000017,-0.00000000144,-0.000017,0,0,0,0,0,0
0xf2aeb87d080a74ff64f3dc0e4ac6959bda1b752f,-69060,0,6.131252,6.131252,0.05959981097,0,6.154632679,0,0,0.03621913213,0,6.190851811
0x9612948dda9d8a62736e1d234cf86cf76096e0c0,-69060,0,101.758269,101.758269,-0.06095337357,0.06095337357,101.6973156,0,0,0,0,101.6973156
0x206b840acf40a1fcf3e7c7fea87920a7024f10fe,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xb89d12edcd39bd119aaec7e279e16631ad2ce590,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x696acfabdb7252fc085d6b07ac22561387e3e1ab,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x8b608fca16b95c8a2af91ca2c75de13849cd3f0f,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x775dab0e5edd3aae74d5118a0749c596bad2018c,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x381df1a3946ee992da3f8271a753f0a800084342,-69060,0,23.307051,23.307051,-5.117409062,5.117409062,18.18964194,0,0,0,0,18.18964194
0x0431f6e82cbfc8b2c502cbb318d99541921e36b9,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x36ecf2da902027c99ac4a97f72131b3a7afaa101,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x40e01adf5dcad2ff0fb0dd2875694aa073a22011,-69060,0,3.560588,3.560588,0.007164524892,0,3.563398604,0,0,0.004353921086,0,3.567752525
0x11825aef477cd9a427f15ac5bde96d0a83919378,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x718503d864a00c67968dedfa488aad83b65fc910,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x7a26aabf1bd8947a84fe11f2bf1a681f9a788710,-69060,0,39.250498,39.250498,-0.00364678419,0.00364678419,39.24685122,0,0,0,0,39.24685122
0xeee176320312ce9a91b265c8ef2785f758bb50e8,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x6045d9b5a401addde699eb8fe10c040d179c50c7,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x20caeb0cacc7dfaac1001fa81c0c0235f20c4268,-20820,-16080,0.0145,0.0145,0,0,0.0145,0,0,0,0,0.0145
0x8f52f37f16f5790a3b6aae2f31816c14050bdbbc,-69060,0,1.073304,1.073304,0.0000693,0,1.073331186,0,0,4.21E-05,0,1.0733733
0x2add19c35a019bd4e68d899bd2c806fc28336d14,-69060,0,1.066646,1.066646,0.0000154,0,1.066652041,0,0,9.36E-06,0,1.0666614
0xb0cf98dd281685e5a8a68d96cdd5f24a92f56035,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x88f27bc342916454d64056fc57bce6deb359fb26,-19440,-16080,0.0365,0.0365,0,0,0.0365,0,0,0,0,0.0365
0xfdfd2574d28d97b1cccae7ad1cabc741648bc99c,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x9cb669f803fc9bf8c55f70971d18399cf7835cc3,-69060,0,39.515845,39.515845,0.002355368052,0,39.516769,0,0,0.001431370088,0,39.51820037
0xe6edb836a8163231e771b1988da895f16f46a161,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xa9ad815d4a6a93cfa2b9f8e50e91e10735c33338,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x3c966817f2974337a4cb142f917300dc17424000,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xdfd4ba679fab8c649009989c86ad0c2216161695,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xb0fd90f71b7eeeaae9f58f29edd233c888cf9638,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x08445c001c4c43f74c9a0ac8e7671671b21e76f3,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xcf18c4eea48e3e4c2cd2a2e7bf84f9d31d1b7834,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x6b646bf657cee93fc0b05eb3639ffc4dee484880,-23040,23040,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0x02c5c40425610293b93e2cafaa521ea1e93a6b5e,-69060,0,230.902404,230.902404,21.27693566,0,239.2492291,0,0,12.93011054,0,252.1793397
0x56ccf24be11cbbbbc4ff2aa76f8acc2eaffab674,-21960,-17940,0.3817,0.3817,0,0,0.3817,0,0,0,0,0.3817
0x1a93e6e79dc39a89eee193f2269dd7f0936ffcff,-69060,0,1.784122,1.784122,-0.0000676,0.0000676,1.7840544,0,0,0,0,1.7840544
0x0dc4881064670c282b803a6232e2815f4c38b35a,-69060,0,0.00376,0.00376,0.0000000795,0,0.003760031187,0,0,4.83E-08,0,0.0037600795
0x7770cea06423872d95575a1176c045ff39b8cd3b,-69060,0,0.000775,0.000775,0.0000000317,0,0.0007750124357,0,0,1.93E-08,0,0.0007750317
0xaa6eec49e08b79984494a7931099e2c57e066699,-20820,-17940,0.0457,0.0457,0,0,0.0457,0,0,0,0,0.0457
0xbdb438e4d74a1765aede87cd2165f66f98ccd77b,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0xbdb438e4d74a1765aede87cd2165f66f98ccd77b,-69060,0,1.757482,1.757482,0.0000571,0,1.7575044,0,0,3.47E-05,0,1.7575391
0x60bdde82f82ca8319a6bacb9812cd1c0a5f33b7e,-21960,-17940,0.0017,0.0017,0,0,0.0017,0,0,0,0,0.0017
0xe42d4ad286f73fde96543a44684da507ac95a4c5,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x283cd6a60a3d189e0acfa80449952fef14b319ea,-21960,-17940,0.0957,0.0957,0,0,0.0957,0,0,0,0,0.0957
0xe42d4ad286f73fde96543a44684da507ac95a4c5,-69060,0,1.053871,1.053871,0.0000477,0,1.053889712,0,0,2.90E-05,0,1.0539187
0x2737e54a95a4d460d8a4645f2367aa95aa4e6a2f,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x2737e54a95a4d460d8a4645f2367aa95aa4e6a2f,-69060,0,0.703177,0.703177,0.0000214,0,0.7031853951,0,0,1.30E-05,0,0.7031984
0xc8df4c8137353c5d6d417b08b533376e091e86d8,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0xc8df4c8137353c5d6d417b08b533376e091e86d8,-69060,0,1.755779,1.755779,0.0000463,0,1.755797163,0,0,2.81E-05,0,1.7558253
0x7bc6bbee30914181629747f902ca60c6c76ed1e1,-69060,0,0.305329,0.305329,0.00000545,0,0.305331138,0,0,3.31E-06,0,0.30533445
0xe6509b1f94546c3797a2fe86a51027fa8e95127e,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x4ea90fd481e2b83973cdd1abb5dc93a16b8c8742,-69060,0,99.10806,99.10806,-0.04512123999,0.04512123999,99.06293876,0,0,0,0,99.06293876
0xe6509b1f94546c3797a2fe86a51027fa8e95127e,-69060,0,2.457648,2.457648,0.0501573465,0,2.477324452,0,0,0.03048089466,0,2.507805347
0xd895a3f561ad0a5844978455fbb8187555e74218,-69060,0,1.23881,1.23881,0.0008582189083,0,1.239146675,0,0,0.0005215443393,0,1.239668219
0xd0d4aabdaf056fbda5ec3ea38bd496919e81c98f,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0xd0d4aabdaf056fbda5ec3ea38bd496919e81c98f,-69060,0,1.755409,1.755409,0.0000597,0,1.75543242,0,0,3.63E-05,0,1.7554687
0x3507de3f60e38b81f2294acd50b2ac18a027b770,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x3507de3f60e38b81f2294acd50b2ac18a027b770,-69060,0,1.755264,1.755264,0.0001528219485,0,1.755323951,0,0,9.29E-05,0,1.755416822
0x4e6ab64f580c4b022526da2b830acdf0e77e78e7,-69060,0,1.089818,1.089818,0.1022114228,0,1.12991498,0,0,0.06211444243,0,1.192029423
0x417b68b619609b6aa4ccb8f4f48b644fcb9ff6a2,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x6a398b93ffb29b2a0c8aef37b93b9e8635ea95ea,-69060,0,3.508301,3.508301,0.00006,0,3.508324538,0,0,3.65E-05,0,3.508361
0x61dc921db9fddbc074795f4a724ec212ff71f1f8,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x417b68b619609b6aa4ccb8f4f48b644fcb9ff6a2,-69060,0,1.753976,1.753976,0.0000376,0,1.75399075,0,0,2.28E-05,0,1.7540136
0x61dc921db9fddbc074795f4a724ec212ff71f1f8,-69060,0,0.701766,0.701766,0.0000171,0,0.7017727082,0,0,1.04E-05,0,0.7017831
0x4be07586f1242dece4e82a9c23fde01f8952fe61,-69060,0,1.286976,1.286976,0.000048,0,1.28699483,0,0,2.92E-05,0,1.287024
0xd3d5f7e653f6a30378feff3c4d96f9413b0d6ff9,-6960,0,0.001,0.001,0,0,0.001,0,0,0,0,0.001
0x6c674cd840fde0213d73711f2c9d837a0d8fa4e5,-69060,0,3.506577,3.506577,0.0000528,0,3.506597713,0,0,3.21E-05,0,3.5066298
0xd3d5f7e653f6a30378feff3c4d96f9413b0d6ff9,-69060,0,1.753623,1.753623,0.000122210794,0,1.753670943,0,0,7.43E-05,0,1.753745211
0x705d71557d6c0419b433e0a651307bec3e27c194,-69060,0,3.505872,3.505872,0.0000496,0,3.505891458,0,0,3.01E-05,0,3.5059216
0x05ed5f342d122650e0bf7e4e04738c46092a9ed9,-69060,0,0.000775,0.000775,0.00000000132,0,0.0007750005178,0,0,8.02E-10,0,0.00077500132
0x10d841d539cb8b3f19524e1b13f47178fc99b574,-69060,0,44.675836,44.675836,0.0003888591916,0,44.67598855,0,0,0.0002363118642,0,44.67622486
0x2670b9410c93c894b25c640b6a0cdc482264164d,-24840,0,1,1,0,0,1,0,0,0,0,1
0x673e8c55419aa4ed049b3336dea74cdef3c49f4f,-69060,0,43.009326,43.009326,0.0002929634355,0,43.00944093,0,0,0.0001780354871,0,43.00961896
0x8f17e5fcfbd98ced964f9bd93fb1929718d3623c,-69060,0,3.850854,3.850854,0.0000135,0,3.850859296,0,0,8.20E-06,0,3.8508675
0x8695d51493e2f0566689944aa4b46d409a27a70f,-11640,-10980,0.000001,0.000001,0,0,0.000001,0,0,0,0,0.000001
0x48ac86b874f6805f7edd9afc3035a3a0c08e2d4c,-69060,0,3.501151,3.501151,0.0000188,0,3.501158375,0,0,1.14E-05,0,3.5011698
0x58b61d71a801beffe49ed1a8e01a908be965ca1b,-69060,0,35.351053,35.351053,0.0007565771427,0,35.3513498,0,0,0.0004597760806,0,35.35180958
0xf2568fbe179958a54f6cb91d2ccb7e6150408736,-69060,0,3.499551,3.499551,0.0000141,0,3.499556531,0,0,8.57E-06,0,3.4995651
0xcc5a6e5d4fadaf79cb2d1553e7cb49471055d4a9,-69060,0,2.099589,2.099589,0.0000269,0,2.099599553,0,0,1.63E-05,0,2.0996159
0xcf217ad74d735b020f3628308d0232e886a9fdb6,-12540,-9180,0.01,0.01,0,0,0.01,0,0,0,0,0.01
0xeee072349a531cbd66ba9fd1a6d55197a1fc022b,-69060,0,2.098725,2.098725,0.0000192,0,2.098732532,0,0,1.17E-05,0,2.0987442
0x93aa4778a79f18ff5ecd41f0389787e321b2d76f,-13080,-8340,0.1675,0.1675,0,0,0.1675,0,0,0,0,0.1675
0xed33129e63d4a00e1391cf66febaf4edbded851d,-69060,0,2.275853,2.275853,0.0000121,0,2.275857747,0,0,7.35E-06,0,2.2758651
0x4a8646c76d404fad04ee39eb213ae6174636c51b,-69060,0,2.446315,2.446315,0.005400151232,0,2.44843345,0,0,0.003281701532,0,2.451715151
0xd8b00122b6cc0d44fb3198fb675635272d516b7f,-69060,0,0.349451,0.349451,0.0000014,0,0.3494515492,0,0,8.51E-07,0,0.3494524
0xbe0c21fc0e5c7b22d73befe3c182a79ccce34008,-69060,0,3.747239,3.747239,0.0000161,0,3.747245316,0,0,9.78E-06,0,3.7472551
0x1cf95e0cd315060249e7e51280f86e8e86cbc0e8,-69060,0,2.097662,2.097662,0.0006740399201,0,2.097926422,0,0,0.0004096177576,0,2.09833604
0xc96b54890f172986f8edc7aec6e8c09a53760526,-69060,0,0.69881,0.69881,0.00000339,0,0.6988113299,0,0,2.06E-06,0,0.69881339
0xf0444dacd41b8489b9e70c46c90d8f351fe5e45b,-69060,0,1.746916,1.746916,0.02559458002,0,1.756956613,0,0,0.0155539667,0,1.77251058
0x6e52f245d3561d476ae7d69995b86297a5598e2e,-69060,0,2.096166,2.096166,0.0000101,0,2.096169962,0,0,6.14E-06,0,2.0961761
0xdeb9b25580f2896e4ca568f734a0a88bf00b4079,-69060,0,1.921268,1.921268,0.0000113,0,1.921272433,0,0,6.87E-06,0,1.9212793
0x3b3799e29be946aced592e69168d979d3b020203,-69060,0,1.921616,1.921616,0.0000144,0,1.921621649,0,0,8.75E-06,0,1.9216304
0xc1f32d532bcc1ff23135b796604a63d9256d11c2,-69060,0,2.095672,2.095672,0.001852347792,0,2.096398666,0,0,0.001125681916,0,2.097524348
0x8d1c6a5b61bc6b283c84babac9d4d0ce9072ad37,-69060,0,2.097484,2.097484,-0.001828074791,0.001828074791,2.095655925,0,0,0,0,2.095655925
0xffbe748a8c8363e0b2a2089665c52e9392616dc6,-69060,0,2.097995,2.097995,0.0009322726335,0,2.098360725,0,0,0.0005665471944,0,2.098927273
0x9fb438f1a292fbdaf4f569a8f2e2e2972c0172ec,-11640,-10980,-0.4,-0.4,-0.00000458,-0.4,0,0,0,0,0,0
0xa3da7b05bf56a6b090f21b0513316851ddf839a8,-69060,0,2.095397,2.095397,0.000021,0,2.095405238,0,0,1.28E-05,0,2.095418
0xf38e04d7663b6162f9a1fc923ab5faff45c11a34,-69060,0,1.746127,1.746127,-0.000014,0.000014,1.746113,0,0,0,0,1.746113
0x7e33fe090a642ac7b8c08e1b5a506b5983667476,-69060,0,2.095222,2.095222,0.0001187223301,0,2.095268574,0,0,7.21E-05,0,2.095340722
0x573c9d192ade4913b591237df70c92038e25f1db,-69060,0,2.095195,2.095195,0.00000827,0,2.095198244,0,0,5.03E-06,0,2.09520327
